1.5707,-0.40802267846553814,0.04539942916530505,-1.0487871660044124,0.05154793893470658
1.5,-0.36759046629221315,0.06885717858182934,-0.9305952956173872,0.2635111055378694
1.4,-0.2656110317811168,0.03897764680402558,-0.6673799553788194,0.10908435385448507
1.35,-0.21347049285497405,0.028734606386854742,-0.5875392457313727,0.0632318183657027
1.3,-0.17221338678799183,0.009956207278026761,-0.5335291490766864,0.10588293595415509
1.25,-0.1035157879521163,0.028291092313187747,-0.2200275141924657,0.11318404843039098
1.2,-0.06413438500530114,0.00100715303812534,-0.1095044685908016,0.020082714299421607
1.0,3.0046456222039127e-05,0.009371181809587098,0.0026062638597070765,0.009730957972167624
0.5,-0.00919516517280954,0.003844964736275574,-18.829085911448367,543.5108426852227
0.0,-0.0037573780102367533,0.008094567102595767,-0.004254406496433835,0.010848535821016308
1.45,-0.34302990958982243,0.038757517934040524,-0.8938692917601717,0.04573710644593786
1.1,-0.028840761675778592,0.019449099254021513,-3.352702784278389,14.293293765626661
0.75,0.0014595412076862462,0.004968981319624724,0.00872387075169033,0.0505133026324321
0.25,-0.01405870380935473,0.008286027219485402,-0.104702061649336,0.9032869997871932
