0.0,0.5689004050791622,0.4992553707883142,0.40300361795582934
0.1,0.5662094285409718,0.4962867213979474,0.40443864923548123
0.2,0.527756391440819,0.46845155974285013,0.3695334844223726
0.3,0.49175610676654596,0.43575016293654,0.32919108786714224
0.4,0.4255237711228992,0.37878595849050245,0.28232692189148784
0.5,0.36994107610942023,0.3178260210703875,0.23069351565734167
1.5707,-0.0028348746457784574,-0.0015271415332135127,-0.0015800832279358032
0.6,0.2444237756705868,0.21010246553754522,0.15073994780964567
0.7,0.15038225103687133,0.12889870864937936,0.07905645466624599
0.8,0.06971962009932499,0.05797686191858397,0.03749748446506234
1.0,0.007646933502785212,0.0020906455187386023,0.0025856989845064546
