1.5707,0.7699601691424139,0.04564806403766882,0.9466259376821905,0.06612528098891544
1.4,0.6369167633503442,0.022514435523932067,0.8043701882017831,0.01865542311860869
1.2,0.291858240154712,0.017639138328559654,0.3841844275854984,0.02539085008500074
1.0,0.05564938326884588,0.02036222303249643,0.05888215462824586,0.027704458690419962
0.3,0.013802943702002536,0.0013181503161459607,148.6732668990634,15037.079494679236
0.2,0.0011119819703000746,0.01631733752254602,10048.748753887248,969184.9892920115
0.1,-0.01161957168550629,0.001627326541536194,-1.1818960567726342,21.45640012447417
0.0,0.004372980867837104,0.0009809599288277907,0.024099009866192126,0.009643058236077393
1.5,0.7381289623954047,0.01889616500343697,0.9268511895878322,0.005432633203442028
1.3,0.4691023361421043,0.020543479277277524,0.6090601926140138,0.021563820361686994
0.8,-0.010195785438468457,0.011232489763459776,-0.03135838591575223,0.6597099973428595
0.7,-0.008735050973051288,0.013205335895233533,nan,nan
0.5,-0.017903420772475795,0.00418606841701487,-0.0464403217902622,0.02259557782618695
