0.01, 0.9999500151263504
0.02, 0.9998002387768553
0.03, 0.9995510878693591
0.04, 0.9992030581266813
0.05, 0.99875548031581
0.06, 0.9982019374818185
0.07, 0.99754466295923
0.08, 0.996782087257308
0.09, 0.9959155356108852
0.0, 1.0
0.11, 0.9938719462478404
0.12, 0.9926886783486192
0.13, 0.9913951305767668
0.14, 0.9899895617024819
0.15, 0.9884673959143645
0.16, 0.9868325214397996
0.17, 0.9850774043898464
0.18, 0.9831971266343569
0.19, 0.9811914911654807
0.1, 0.9949472152487193
0.21, 0.9768040971605707
0.22, 0.974394016212171
0.23, 0.9718575275763104
0.24, 0.9691812379919544
0.25, 0.9663489147411973
0.26, 0.9633764360730798
0.27, 0.9602414773523847
0.28, 0.9569347867523876
0.29, 0.9534779230872519
0.2, 0.9790585918914835
0.31, 0.9460342814937042
0.32, 0.9420401181038683
0.33, 0.9378403397729104
0.34, 0.9334784338422522
0.35, 0.928872816006209
0.36, 0.924196311058413
0.37, 0.9193030152815738
0.38, 0.9141345862529264
0.39, 0.9088883187843031
0.3, 0.9498598425034046
0.41, 0.8975766457177462
0.42, 0.8918309406063866
0.43, 0.8856709473134176
0.44, 0.8794588191550802
0.45, 0.8728199313877507
0.46, 0.8664047624269445
0.47, 0.8594371772151623
0.48, 0.8524518186630193
0.49, 0.8453723555091363
0.4, 0.9033670487083979
0.51, 0.8307357603998887
0.52, 0.8230740489534526
0.53, 0.8151681895009836
0.54, 0.8072929943078703
0.55, 0.8002320151657287
0.56, 0.7918663102104073
0.57, 0.7837112418520924
0.58, 0.775867882350352
0.59, 0.7681427522481991
0.5, 0.8381888180791048
0.61, 0.751465702946782
0.62, 0.7424012605774087
0.63, 0.7344585063437252
0.64, 0.7256454051476502
0.65, 0.7175148652721121
0.66, 0.7095182871298449
0.67, 0.700798310750984
0.68, 0.6914600117326952
0.69, 0.682967767290981
0.6, 0.7594214616737432
0.71, 0.6653204207346118
0.72, 0.6565365583120225
0.73, 0.648842522954508
0.74, 0.6394089884636243
0.75, 0.6300603476369383
0.76, 0.6206781912610841
0.77, 0.611116732609333
0.78, 0.6033675628360453
0.79, 0.5931642300555401
0.7, 0.6749154564481015
0.81, 0.5764858280493369
0.82, 0.5679380339648786
0.83, 0.5594660490522867
0.84, 0.552109042731147
0.85, 0.5435382464188789
0.86, 0.5353834635297472
0.87, 0.5272620711890816
0.88, 0.517818201569208
0.89, 0.5098091805801762
0.8, 0.5846390121852836
0.91, 0.4930052074991017
0.92, 0.48685041754936476
0.93, 0.4765234846792494
0.94, 0.46981768926181566
0.95, 0.46380397701576753
0.96, 0.45470632269092154
0.97, 0.44414957910406877
0.98, 0.4375484131737999
0.99, 0.42839555805815227
0.9, 0.5020273603228292
1.01, 0.4157888221707823
1.02, 0.4080361295828224
1.03, 0.40101394794830825
1.04, 0.39760970207716734
1.05, 0.3863049180118846
1.06, 0.3822774582386835
1.07, 0.36852983490563707
1.08, 0.3649359428097911
1.09, 0.3560493984505739
1.0, 0.4237578835246843
1.11, 0.340049668467304
1.12, 0.3304268878439955
1.13, 0.32384571264899925
1.14, 0.3277364729025012
1.15, 0.3061654959426593
1.16, 0.2973844464490023
1.17, 0.30305475318174796
1.18, 0.27773773826160536
1.19, 0.2825094662507437
1.1, 0.34458844591715243
1.21, 0.25435692211734423
1.22, 0.2620602839492124
1.23, 0.2411513115809784
1.24, 0.24698747707504798
1.25, 0.2280825588568054
1.26, 0.21476684419591413
1.27, 0.21274829299035958
1.28, 0.19293547210726952
1.29, 0.1769125988619123
1.2, 0.2788971667787751
1.31, 0.14586567554051166
1.32, 0.13900175528025627
1.33, 0.11572788841954455
1.34, 0.1198767671215339
1.35, 0.09635610891820708
1.36, 0.0877982795801964
1.37, 0.08447823428046058
1.38, 0.06058625447277677
1.39, 0.0496547988853824
1.3, 0.15787712128624934
1.41, 0.0453208880233039
1.42, 0.04623065911992001
1.43, 0.03081502053094365
1.44, 0.03590252582880385
1.45, 0.017191600947386084
1.46, 0.01690934781488062
1.47, 0.02941077397770021
1.48, -0.003489007367133159
1.49, 0.013662450398569299
1.4, 0.0531531782494022
1.51, 0.011175638608483428
1.52, 0.0013313548232081595
1.53, 0.006091167941967695
1.54, -0.0325091364780097
1.55, 0.0025616602057426372
1.56, 0.0027682458769912772
1.5707, -0.010618869039450035
1.5, 0.01756599752172659
