1.5707,0.520106020107614,0.44808760028028805,0.3612111787821311
1.4,0.4172143125569828,0.36239955969155296,0.2809625869041389
1.2,0.18766805886862392,0.15831048303994266,0.12168302647153367
1.0,0.049245729834937246,0.03813023441437403,0.041396781248436064
0.3,0.002346453072731517,-0.0005814993698852837,-0.004786818985307822
0.2,0.004510129271819442,-0.002691364558032658,0.0033381884913436877
0.1,-0.0025208175753092888,-0.0014870503060839435,0.00261821938283025
0.0,0.0021061544112602987,0.0011789946018210822,0.0005530311336840283
1.5,0.4836533567041439,0.4236315639339301,0.32724971974746464
1.3,0.30230156220969967,0.2590190983394786,0.19817867563095531
0.8,-0.0005716761080018883,-0.004072042104869049,0.0029925277683311435
0.7,-0.006859648491921557,-0.0001065138139702256,-0.0031359404847630134
0.5,-0.009776351779033014,-0.006129105946002497,-0.004076401052921477
