0.0,0.8475623507776043,0.02339373608257586,1.0168885899596067,0.028855294086950093
0.1,0.8417622957829155,0.024429179136322383,1.0038748336672971,0.03478198658562664
0.2,0.7940918214989768,0.012127915921770729,0.9561588556424929,0.0008042294533281255
0.3,0.7621787040965772,0.0033436389049337463,0.9596643467379465,0.024318790894738696
0.4,0.6642905419763792,0.0017723286118784764,0.839467630327344,0.03351476313702414
0.5,0.6007076183291279,0.011076799201602388,0.8118590711547804,0.00964298832723082
1.5707,-0.004815065167037265,0.001944172413732131,0.010163339885627119,0.010256430505792039
0.6,0.3994875749090306,0.006243533779597923,0.5464099544570664,0.011781092056017692
0.7,0.2727700189402032,0.005702768126882832,0.455185839969086,0.07878163954684456
0.8,0.12295794053608548,0.002260448591273806,0.19469376775026115,0.010972274265503405
1.0,0.013018321146103315,0.009172345279580798,0.3509327299017667,1.161846986846855
