0.01, 9.963986107303531e-19
0.02, 5.04666960226282e-16
0.03, 1.909865257827791e-14
0.04, 2.484729885649489e-13
0.05, 1.796403848531188e-12
0.06, 8.93492240515983e-12
0.07, 3.4258099597551915e-11
0.08, 1.0839701280304116e-10
0.09, 2.957025058211443e-10
0.0, 0.0
0.11, 1.5763764952599122e-09
0.12, 3.197385025737715e-09
0.13, 6.052386018645976e-09
0.14, 1.079274531923993e-08
0.15, 1.826586682349924e-08
0.16, 2.951735275351629e-08
0.17, 4.5771046424072036e-08
0.18, 6.83887839317419e-08
0.19, 9.880316819819092e-08
0.1, 7.16654618113889e-10
0.21, 1.8860084818208655e-07
0.22, 2.5039979685019754e-07
0.23, 3.24635393489813e-07
0.24, 4.117298398939993e-07
0.25, 5.116786303605518e-07
0.26, 6.240375644018435e-07
0.27, 7.479516350421017e-07
0.28, 8.82229226568848e-07
0.29, 1.0254562855548046e-06
0.2, 1.3843599692128544e-07
0.31, 1.332963379669513e-06
0.32, 1.4948638472559008e-06
0.33, 1.6613959217422626e-06
0.34, 1.8329006644445323e-06
0.35, 2.010747774158126e-06
0.36, 2.1975573000391364e-06
0.37, 2.397397642903553e-06
0.38, 2.61595127617892e-06
0.39, 2.8606437768088163e-06
0.3, 1.1761535298129457e-06
0.41, 3.467250588333742e-06
0.42, 3.8530857918596345e-06
0.43, 4.312684975444273e-06
0.44, 4.861863764085534e-06
0.45, 5.51741209334125e-06
0.46, 6.296573728571015e-06
0.47, 7.2163853166132355e-06
0.48, 8.29286226076437e-06
0.49, 9.540042114076873e-06
0.4, 3.1407181090495614e-06
0.51, 1.2586154062385148e-05
0.52, 1.43930402087103e-05
0.53, 1.638405763309609e-05
0.54, 1.8545820488056623e-05
0.55, 2.0856066866957197e-05
0.56, 2.3282936425500186e-05
0.57, 2.5784610529103885e-05
0.58, 2.830940888595621e-05
0.59, 3.079641176082857e-05
0.5, 1.0968898235176342e-05
0.61, 3.5374844572034776e-05
0.62, 3.7311661859427984e-05
0.63, 3.89062912941845e-05
0.64, 4.00791839143609e-05
0.65, 4.0754617437661345e-05
0.66, 4.0862717996073853e-05
0.67, 4.034048306447904e-05
0.68, 3.913129449907989e-05
0.69, 3.718237254492829e-05
0.6, 3.317664837214479e-05
0.71, 3.083920877139944e-05
0.72, 2.6295660904505695e-05
0.73, 2.0685482029385333e-05
0.74, 1.3826382513043153e-05
0.75, 5.451431170743062e-06
0.76, -4.8221094582825035e-06
0.77, -1.752961416161055e-05
0.78, -3.34019518857349e-05
0.79, -5.341478937731796e-05
0.7, 3.443960679093917e-05
0.81, -0.00011133381977027083
0.82, -0.0001529604896208677
0.83, -0.0002063222808082826
0.84, -0.00027462678577605895
0.85, -0.0003617943804634324
0.86, -0.00047257259190738545
0.87, -0.0006126626853632518
0.88, -0.0007888584889762659
0.89, -0.0010091968827501446
0.8, -7.884485811040881e-05
0.91, -0.0016216375735497964
0.92, -0.0020375147398114706
0.93, -0.0025454342328486076
0.94, -0.0031621755145783384
0.95, -0.003906777238214005
0.96, -0.004800686775930645
0.97, -0.005867889577951878
0.98, -0.007135012570577719
0.99, -0.008631396152909435
0.9, -0.0012831186514854825
1.01, -0.0124430480901272
1.02, -0.01483068113128603
1.03, -0.01759216164091555
1.04, -0.020770082519183893
1.05, -0.024409306875773962
1.06, -0.028556729341862205
1.07, -0.03326098895862894
1.08, -0.03857213404914719
1.09, -0.044541239610985155
1.0, -0.010389129932094303
1.11, -0.05866014247583121
1.12, -0.06691312785630095
1.13, -0.07602936385802447
1.14, -0.08605770849799387
1.15, -0.09704480071291376
1.16, -0.10903437688367627
1.17, -0.1220665559143839
1.18, -0.1361770990918559
1.19, -0.1513966524616941
1.1, -0.05121997783923358
1.21, -0.18525520508265553
1.22, -0.20392305173030248
1.23, -0.2237561326478676
1.24, -0.2447482635556804
1.25, -0.26688383815662864
1.26, -0.29013727071866824
1.27, -0.3144725205725242
1.28, -0.33984271102259267
1.29, -0.3661898540312155
1.2, -0.16774998097410698
1.31, -0.42152665556802843
1.32, -0.45034397253799563
1.33, -0.4797938854933299
1.34, -0.5097630286177643
1.35, -0.5401279366823614
1.36, -0.570755695329011
1.37, -0.6015047292621679
1.38, -0.6322257246476046
1.39, -0.6627626803526601
1.3, -0.39344469064672677
1.41, -0.7226341828387122
1.42, -0.7516344024067744
1.43, -0.7797847944852291
1.44, -0.806915605842115
1.45, -0.8328588876752536
1.46, -0.8574501484451533
1.47, -0.8805300266396274
1.48, -0.901945961284984
1.49, -0.9215538365363578
1.4, -0.692954080971875
1.51, -0.954820658430583
1.52, -0.9682475382727935
1.53, -0.9794049313896096
1.54, -0.9882129572984
1.55, -0.9946081075200683
1.56, -0.9985440242266345
1.5707, -0.9999998840143643
1.5, -0.9392195755761289
