0.01, -2.99700964749855e-10
0.02, -9.561059781791384e-09
0.03, -7.223671736533175e-08
0.04, -3.022513156753057e-07
0.05, -9.140305238868335e-07
0.06, -2.2492612869948615e-06
0.07, -4.798253958307878e-06
0.08, -9.198447269888096e-06
0.09, -1.628780780443417e-05
0.0, 0.0
0.11, -4.2480577325538626e-05
0.12, -6.408196795487593e-05
0.13, -9.361049583225589e-05
0.14, -0.0001312956932912678
0.15, -0.00018000279044986885
0.16, -0.000244110698102353
0.17, -0.0003228223954882291
0.18, -0.0004158389944075002
0.19, -0.0005266605705593063
0.1, -2.7049952783319612e-05
0.21, -0.0008074398198563657
0.22, -0.0009801560296924818
0.23, -0.0011758164646368766
0.24, -0.00139537407088257
0.25, -0.0016394619093925596
0.26, -0.0019083705533568145
0.27, -0.0022025881345417086
0.28, -0.002521923317079186
0.29, -0.0028660903581813157
0.2, -0.0006567057138647541
0.31, -0.0036271349972349354
0.32, -0.0040425030159411506
0.33, -0.004480609635148143
0.34, -0.004939994282185013
0.35, -0.005419408779567396
0.36, -0.005918292124242179
0.37, -0.006435372842566563
0.38, -0.006989042944392037
0.39, -0.007568825165831705
0.3, -0.0032347162774453825
0.41, -0.008787752170966914
0.42, -0.009432813029911542
0.43, -0.010100930935213047
0.44, -0.010795765389524975
0.45, -0.011512163572894574
0.46, -0.012248242941568517
0.47, -0.013012233677588886
0.48, -0.013803535323542195
0.49, -0.014612219835515895
0.4, -0.008168443715084933
0.51, -0.016288000650398503
0.52, -0.017155607395724866
0.53, -0.01803506621197294
0.54, -0.01891942707648493
0.55, -0.01981491472471916
0.56, -0.020650484199635055
0.57, -0.021524131039391044
0.58, -0.02242247846555685
0.59, -0.023090003895567576
0.5, -0.015435878549325412
0.61, -0.024681003609858303
0.62, -0.0252108639853629
0.63, -0.025792725602070785
0.64, -0.026187340599973945
0.65, -0.026639857137813066
0.66, -0.026902200641125164
0.67, -0.02692480235247157
0.68, -0.026812380273267922
0.69, -0.026621833275751558
0.6, -0.023859951580530052
0.71, -0.025966148914365918
0.72, -0.025216120428739094
0.73, -0.02432264151821677
0.74, -0.023036171150713235
0.75, -0.021294886830573925
0.76, -0.020107407325318565
0.77, -0.018367788913012568
0.78, -0.016448048329956798
0.79, -0.01421518483357263
0.7, -0.026270860664515717
0.81, -0.00916419749433375
0.82, -0.007059572333743349
0.83, -0.004244093651801631
0.84, -0.0017316405331028652
0.85, 0.0007364257309415179
0.86, 0.0033035919251950857
0.87, 0.006420614822429053
0.88, 0.009103146789653956
0.89, 0.011700452020424065
0.8, -0.011805279958630083
0.91, 0.017132720400911655
0.92, 0.020107728422594607
0.93, 0.02270599781416207
0.94, 0.02551656467599246
0.95, 0.0281368758001334
0.96, 0.03041859198608556
0.97, 0.03259007379059829
0.98, 0.03501314552171558
0.99, 0.03567647940988849
0.9, 0.014683623152616862
1.01, 0.040964476892107554
1.02, 0.04269179450832065
1.03, 0.04563968182388708
1.04, 0.04753609865897178
1.05, 0.05265478710313955
1.06, 0.05167995328361756
1.07, 0.056120936656028006
1.08, 0.060175173528440706
1.09, 0.06032556107337271
1.0, 0.03863623548992432
1.11, 0.06435344083219292
1.12, 0.0676490178107546
1.13, 0.07245298176544512
1.14, 0.07488769983140728
1.15, 0.08123097320013405
1.16, 0.08211488607054529
1.17, 0.08837748946614377
1.18, 0.09032844713651007
1.19, 0.09342492182326406
1.1, 0.06357178394307558
1.21, 0.10165002970363682
1.22, 0.10919287928663099
1.23, 0.11523542015457443
1.24, 0.11809586500302546
1.25, 0.13704922548733856
1.26, 0.13680081899677407
1.27, 0.15030569534952498
1.28, 0.15329954527124698
1.29, 0.14540098340742597
1.2, 0.09621221439197555
1.31, 0.1536567446169915
1.32, 0.15272769915663725
1.33, 0.1571655365499437
1.34, 0.15827045228630435
1.35, 0.16510844774184455
1.36, 0.16603512871041692
1.37, 0.17009845670017185
1.38, 0.17749376806550576
1.39, 0.15052183055164237
1.3, 0.1466709541819198
1.41, 0.13608229830039653
1.42, 0.1982582565676256
1.43, 0.14994445206324625
1.44, 0.14434428860911552
1.45, 0.12264081555817222
1.46, 0.1274263761099189
1.47, 0.10660868967064865
1.48, 0.09282520043834172
1.49, 0.1067678474048433
1.4, 0.14080683205064778
1.51, 0.030834511871939838
1.52, 0.011643821365344052
1.53, 0.0006391666095789082
1.54, 0.00010641984412393534
1.55, 1.4109979075080258e-05
1.56, 8.577755409604506e-08
1.5707, 2.5917643291714655e-20
1.5, 0.07741536723345645
